t,w1,w2,w3
245.200000,0.094810,0.194349,-0.034479
245.250000,0.148898,0.210860,-0.036196
245.300000,0.201077,0.213330,-0.039595
245.350000,0.241455,0.210021,-0.046947
245.400000,0.263909,0.208824,-0.056636
245.450000,0.273130,0.212036,-0.062668
245.500000,0.279063,0.215436,-0.059668
245.550000,0.285410,0.211825,-0.047921
245.600000,0.286296,0.198085,-0.032087
245.650000,0.274841,0.180164,-0.016659
245.700000,0.251962,0.168381,-0.004691
245.750000,0.224557,0.164847,0.002035
245.800000,0.197661,0.158469,0.004603
245.850000,0.171854,0.137927,0.006941
245.900000,0.147307,0.108484,0.012129
245.950000,0.126407,0.088094,0.019444
246.000000,0.110664,0.082956,0.026137
246.050000,0.096898,0.073826,0.031826
246.100000,0.079752,0.035555,0.039995
246.150000,0.058297,-0.031699,0.054260
246.200000,0.036401,-0.099963,0.073833
246.250000,0.014434,-0.142485,0.093826
246.300000,-0.015025,-0.156929,0.109785
246.350000,-0.057462,-0.159304,0.120891
246.400000,-0.104807,-0.164092,0.128335
246.450000,-0.141153,-0.174517,0.131889
246.500000,-0.161105,-0.186339,0.129868
246.550000,-0.175559,-0.194385,0.121831
246.600000,-0.196039,-0.195586,0.109139
246.650000,-0.219408,-0.189961,0.092801
246.700000,-0.232453,-0.180506,0.072831
246.750000,-0.227277,-0.171103,0.049776
246.800000,-0.208083,-0.163456,0.023637
246.850000,-0.185085,-0.155874,-0.009754
246.900000,-0.165704,-0.145921,-0.056320
246.950000,-0.151177,-0.134680,-0.113264
247.000000,-0.138663,-0.127107,-0.164955
247.050000,-0.125945,-0.126207,-0.194706
247.100000,-0.114678,-0.127221,-0.199224
247.150000,-0.108678,-0.120624,-0.189009
247.200000,-0.108547,-0.101618,-0.176742
247.250000,-0.108885,-0.073815,-0.167537
247.300000,-0.102935,-0.043543,-0.158962
247.350000,-0.090427,-0.014067,-0.147098
247.400000,-0.077856,0.014023,-0.131195
247.450000,-0.069007,0.040056,-0.113818
247.500000,-0.057887,0.063408,-0.097702
247.550000,-0.034715,0.085870,-0.082574
247.600000,0.001635,0.111607,-0.065652
247.650000,0.040937,0.143130,-0.045900
247.700000,0.072623,0.177594,-0.026640
247.750000,0.096641,0.208199,-0.011696
247.800000,0.120748,0.229721,0.001163
247.850000,0.149015,0.242312,0.019512
247.900000,0.177735,0.249410,0.046130
247.950000,0.202086,0.252379,0.072080
248.000000,0.221515,0.248682,0.084636
248.050000,0.237711,0.235998,0.081765
248.100000,0.251290,0.217149,0.074460
248.150000,0.262224,0.199109,0.074380
248.200000,0.270416,0.185825,0.082916
248.250000,0.274026,0.173290,0.093589
248.300000,0.270071,0.154724,0.101734
248.350000,0.258359,0.130258,0.108172
248.400000,0.242898,0.107192,0.114356
248.450000,0.228363,0.090609,0.118955
248.500000,0.215442,0.078593,0.121490
248.550000,0.198874,0.066256,0.125224
248.600000,0.170498,0.049197,0.133042
248.650000,0.126794,0.022768,0.143302
248.700000,0.074549,-0.017248,0.152643
248.750000,0.026162,-0.070587,0.159070
248.800000,-0.013985,-0.130244,0.158393
248.850000,-0.056589,-0.186409,0.142978
248.900000,-0.116591,-0.234182,0.111393
248.950000,-0.194933,-0.277148,0.077282
249.000000,-0.274449,-0.322838,0.059491
249.050000,-0.335484,-0.374393,0.058835
249.100000,-0.371476,-0.425635,0.050775
249.150000,-0.387958,-0.463467,0.009847
249.200000,-0.394900,-0.474638,-0.058943
249.250000,-0.404600,-0.450091,-0.121368
249.300000,-0.427187,-0.388069,-0.148049
249.350000,-0.457940,-0.301708,-0.138644
249.400000,-0.473386,-0.221082,-0.112362
249.450000,-0.449724,-0.172089,-0.087350
249.500000,-0.384722,-0.145697,-0.074477
249.550000,-0.297989,-0.100509,-0.080613
249.600000,-0.213751,-0.008810,-0.106637
249.650000,-0.145325,0.107816,-0.143312
249.700000,-0.090189,0.202087,-0.175299
249.750000,-0.036242,0.251905,-0.190074
249.800000,0.024772,0.273533,-0.183923
249.850000,0.089138,0.291823,-0.164095
249.900000,0.147237,0.313632,-0.145983
249.950000,0.194647,0.330811,-0.140849
250.000000,0.233380,0.336744,-0.140040
250.050000,0.265116,0.332918,-0.118026
250.100000,0.288875,0.323806,-0.061840
250.150000,0.304562,0.312119,0.007223
250.200000,0.314133,0.299240,0.054460
250.250000,0.319000,0.285813,0.071035
250.300000,0.319297,0.270180,0.078583
250.350000,0.315489,0.249844,0.097432
250.400000,0.308230,0.227798,0.125317
250.450000,0.296849,0.213345,0.149199
250.500000,0.279587,0.209162,0.165021
250.550000,0.256208,0.200049,0.179067
250.600000,0.231794,0.165018,0.195977
250.650000,0.217526,0.101470,0.211862
250.700000,0.221798,0.027681,0.218787
250.750000,0.234722,-0.039268,0.213136
250.800000,0.225766,-0.096165,0.199228
250.850000,0.169000,-0.144674,0.185253
250.900000,0.074910,-0.183659,0.175338
250.950000,-0.012688,-0.212992,0.166230
251.000000,-0.059430,-0.236434,0.152765
251.050000,-0.075344,-0.257645,0.135518
251.100000,-0.100487,-0.276074,0.121469
251.150000,-0.158094,-0.287721,0.116727
251.200000,-0.230312,-0.289095,0.119075
251.250000,-0.282072,-0.280848,0.119377
251.300000,-0.297767,-0.267456,0.112692
251.350000,-0.287511,-0.252105,0.107387
251.400000,-0.267535,-0.232958,0.117026
251.450000,-0.245238,-0.206269,0.136900
251.500000,-0.220468,-0.171376,0.133164
251.550000,-0.192965,-0.131493,0.070409
251.600000,-0.165841,-0.091863,-0.043271
251.650000,-0.143676,-0.056945,-0.152449
251.700000,-0.128874,-0.026953,-0.207355
251.750000,-0.119972,0.002369,-0.209408
251.800000,-0.111942,0.034141,-0.195953
251.850000,-0.097881,0.065665,-0.195484
251.900000,-0.073485,0.091819,-0.209308
251.950000,-0.041385,0.110902,-0.225120
252.000000,-0.008780,0.124531,-0.233258
252.050000,0.019401,0.134159,-0.230470
252.100000,0.043248,0.140060,-0.216582
252.150000,0.065034,0.142502,-0.191538
252.200000,0.086099,0.142176,-0.154632
252.250000,0.106621,0.139551,-0.104593
252.300000,0.126657,0.134691,-0.040465
252.350000,0.146070,0.128001,0.034330
252.400000,0.163722,0.120680,0.108752
252.450000,0.177300,0.113830,0.169593
252.500000,0.184038,0.107169,0.211548
252.550000,0.182370,0.099401,0.239051
252.600000,0.173712,0.090637,0.257971
252.650000,0.162187,0.084178,0.268881
252.700000,0.151339,0.084265,0.269135
252.750000,0.140970,0.090645,0.258398
252.800000,0.128057,0.095887,0.240257
252.850000,0.110914,0.089929,0.220137
252.900000,0.091307,0.069077,0.202937
252.950000,0.071870,0.040504,0.190525
253.000000,0.052543,0.015430,0.179155
253.050000,0.030715,-0.002803,0.160516
253.100000,0.004867,-0.020549,0.128484
253.150000,-0.022342,-0.042979,0.085630
253.200000,-0.045077,-0.065893,0.042118
253.250000,-0.058787,-0.080924,0.007901
253.300000,-0.063607,-0.085706,-0.015033
253.350000,-0.063146,-0.084873,-0.033251
253.400000,-0.060478,-0.081939,-0.054128
253.450000,-0.056083,-0.074631,-0.078419
253.500000,-0.049274,-0.059614,-0.101319
253.550000,-0.040106,-0.038948,-0.118327
253.600000,-0.029337,-0.019036,-0.128338
253.650000,-0.017745,-0.003938,-0.132944
253.700000,-0.006358,0.007588,-0.134517
253.750000,0.003341,0.018079,-0.134643
253.800000,0.010403,0.026734,-0.133848
253.850000,0.015480,0.030501,-0.132640
253.900000,0.020124,0.028959,-0.132137
253.950000,0.024765,0.025669,-0.132957
254.000000,0.027867,0.023349,-0.133253
254.050000,0.027389,0.019532,-0.128874
254.100000,0.022653,0.009968,-0.117222
254.150000,0.014697,-0.003970,-0.100623
254.200000,0.005306,-0.014839,-0.084390
254.250000,-0.004012,-0.017759,-0.071959
254.300000,-0.012542,-0.016717,-0.062461
254.350000,-0.020544,-0.019537,-0.052164
254.400000,-0.029077,-0.028879,-0.038092
254.450000,-0.038758,-0.041698,-0.021302
254.500000,-0.047811,-0.055479,-0.006603
254.550000,-0.051904,-0.070510,0.002590
254.600000,-0.047759,-0.086156,0.009216
254.650000,-0.037849,-0.098965,0.020162
254.700000,-0.030055,-0.106248,0.038322
254.750000,-0.030428,-0.109428,0.059380
254.800000,-0.036569,-0.111834,0.076922
254.850000,-0.040814,-0.113538,0.088472
254.900000,-0.039942,-0.110029,0.095918
254.950000,-0.038414,-0.097332,0.101755
255.000000,-0.041484,-0.077217,0.106388
255.050000,-0.048385,-0.053990,0.108774
255.100000,-0.054768,-0.025920,0.108425
255.150000,-0.059875,0.014731,0.105990
255.200000,-0.066883,0.068555,0.102275
255.250000,-0.075734,0.120051,0.097520
255.300000,-0.080420,0.149245,0.091612
255.350000,-0.075842,0.151084,0.084434
255.400000,-0.063931,0.138583,0.076112
255.450000,-0.050358,0.128814,0.067318
255.500000,-0.037655,0.128892,0.059064
255.550000,-0.024169,0.133557,0.051689
255.600000,-0.008362,0.132777,0.044437
255.650000,0.008682,0.121165,0.036997
255.700000,0.025285,0.102350,0.031420
255.750000,0.041437,0.085656,0.030709
255.800000,0.057808,0.077272,0.033369
255.850000,0.073770,0.073545,0.030776
255.900000,0.087675,0.063954,0.014524
255.950000,0.098799,0.042247,-0.012825
256.000000,0.108333,0.014191,-0.039021
256.050000,0.118381,-0.007801,-0.055635
256.100000,0.130112,-0.017386,-0.065474
256.150000,0.142744,-0.018761,-0.075489
256.200000,0.153615,-0.018587,-0.087698
256.250000,0.159366,-0.017645,-0.098913
256.300000,0.158752,-0.013024,-0.105806
256.350000,0.155071,-0.005911,-0.107513
256.400000,0.153842,-0.002349,-0.104089
256.450000,0.155766,-0.005365,-0.095019
256.500000,0.153290,-0.010804,-0.080642
256.550000,0.138784,-0.013609,-0.063889
256.600000,0.116658,-0.014609,-0.049242
256.650000,0.099972,-0.017936,-0.039920
256.700000,0.089589,-0.024724,-0.036021
256.750000,0.065248,-0.032714,-0.034957
256.800000,0.009453,-0.040707,-0.033147
256.850000,-0.064323,-0.050575,-0.027523
256.900000,-0.121682,-0.064647,-0.017120
256.950000,-0.144501,-0.082394,-0.004698
257.000000,-0.144808,-0.099998,0.004110
257.050000,-0.141616,-0.112967,0.005331
257.100000,-0.136959,-0.119115,0.000763
257.150000,-0.120155,-0.118755,-0.003742
257.200000,-0.088564,-0.112473,-0.004386
257.250000,-0.055593,-0.100050,-0.002689
257.300000,-0.037059,-0.082192,-0.002348
257.350000,-0.035344,-0.062694,-0.003574
257.400000,-0.041616,-0.047568,-0.001623
257.450000,-0.049663,-0.040885,0.007943
257.500000,-0.060663,-0.040980,0.022738
257.550000,-0.075687,-0.040696,0.034156
257.600000,-0.091166,-0.031905,0.035307
257.650000,-0.104171,-0.012104,0.027073
257.700000,-0.116714,0.011051,0.016297
257.750000,-0.131167,0.023657,0.009661
257.800000,-0.144119,0.018638,0.009271
257.850000,-0.148435,0.004875,0.012583
257.900000,-0.141312,-0.001385,0.015575
257.950000,-0.127627,0.005804,0.016284
258.000000,-0.114641,0.017461,0.016455
258.050000,-0.105111,0.022633,0.019835
258.100000,-0.095930,0.021342,0.027715
258.150000,-0.081921,0.022925,0.036469
258.200000,-0.060215,0.034737,0.040882
258.250000,-0.032042,0.054813,0.039597
258.300000,-0.000996,0.074497,0.035794
258.350000,0.030628,0.086495,0.032831
258.400000,0.063319,0.090213,0.031310
258.450000,0.097764,0.090748,0.030826
258.500000,0.131912,0.093762,0.032166
258.550000,0.161685,0.100592,0.036094
258.600000,0.184143,0.107750,0.041591
258.650000,0.199064,0.111289,0.046865
258.700000,0.207593,0.110081,0.050885
258.750000,0.210365,0.104807,0.052953
258.800000,0.207776,0.096920,0.052036
258.850000,0.201615,0.089643,0.048293
258.900000,0.195490,0.086782,0.044447
258.950000,0.192380,0.087868,0.042867
259.000000,0.190129,0.086069,0.040905
259.050000,0.180710,0.074066,0.032283
259.100000,0.158520,0.052470,0.014677
259.150000,0.129833,0.029921,-0.006840
259.200000,0.108087,0.013833,-0.025236
259.250000,0.097836,0.003291,-0.037756
259.300000,0.089423,-0.008762,-0.046186
259.350000,0.072126,-0.028203,-0.053121
259.400000,0.046125,-0.054152,-0.058228
259.450000,0.017560,-0.079954,-0.056889
259.500000,-0.011958,-0.099014,-0.043601
259.550000,-0.044938,-0.108949,-0.019054
259.600000,-0.080843,-0.111505,0.007282
259.650000,-0.114778,-0.110305,0.024826
259.700000,-0.142415,-0.108994,0.031475
259.750000,-0.163991,-0.109867,0.032904
259.800000,-0.183374,-0.111811,0.034257
259.850000,-0.202458,-0.110044,0.035623
259.900000,-0.216856,-0.100688,0.034022
259.950000,-0.219968,-0.085700,0.026795
260.000000,-0.211014,-0.071043,0.013894
260.050000,-0.195471,-0.060114,-0.000736
260.100000,-0.177887,-0.050769,-0.010751
260.150000,-0.158173,-0.038221,-0.012838
260.200000,-0.135537,-0.019984,-0.010235
260.250000,-0.111855,0.000321,-0.008993
260.300000,-0.088901,0.013828,-0.011952
260.350000,-0.065134,0.014690,-0.018360
260.400000,-0.037737,0.009286,-0.027164
260.450000,-0.006950,0.013109,-0.037873
260.500000,0.023010,0.034534,-0.049098
260.550000,0.047599,0.064657,-0.058711
260.600000,0.066092,0.086896,-0.066249
260.650000,0.081599,0.093265,-0.073310
260.700000,0.097039,0.087968,-0.080107
260.750000,0.111732,0.078371,-0.083807
260.800000,0.122109,0.067184,-0.082668
260.850000,0.124835,0.053469,-0.079727
260.900000,0.119128,0.037616,-0.078852
260.950000,0.107468,0.022954,-0.078511
261.000000,0.094425,0.012777,-0.073216
261.050000,0.083494,0.006937,-0.060343
261.100000,0.074121,0.002309,-0.042472
261.150000,0.062214,-0.003844,-0.023403
261.200000,0.044701,-0.012241,-0.004608
261.250000,0.023999,-0.022675,0.013830
261.300000,0.006684,-0.035176,0.031078
261.350000,-0.003551,-0.050044,0.045785
261.400000,-0.010294,-0.067120,0.057664
261.450000,-0.019455,-0.084359,0.067925
261.500000,-0.031132,-0.096780,0.078098
261.550000,-0.040011,-0.098452,0.088440
261.600000,-0.043662,-0.087362,0.097196
261.650000,-0.046285,-0.068254,0.101722
261.700000,-0.052385,-0.049338,0.101101
261.750000,-0.059861,-0.035346,0.097429
261.800000,-0.062933,-0.024085,0.093778
261.850000,-0.060389,-0.009889,0.091041
261.900000,-0.056757,0.010245,0.087141
261.950000,-0.055559,0.034011,0.079013
262.000000,-0.054791,0.056242,0.065616
262.050000,-0.049456,0.073129,0.049828
262.100000,-0.036585,0.083922,0.036510
262.150000,-0.017815,0.089578,0.028133
262.200000,0.001639,0.091373,0.023627
262.250000,0.017097,0.091015,0.020574
262.300000,0.028134,0.090936,0.016702
262.350000,0.037154,0.093702,0.010662
262.400000,0.044835,0.100627,0.002891
262.450000,0.049260,0.109835,-0.004596
262.500000,0.049173,0.116145,-0.009603
262.550000,0.046003,0.115294,-0.010912
262.600000,0.042980,0.108609,-0.008495
262.650000,0.043399,0.101406,-0.003967
262.700000,0.048530,0.096080,-0.001296
262.750000,0.056685,0.088776,-0.005021
262.800000,0.065512,0.074567,-0.015727
262.850000,0.074537,0.054422,-0.028184
262.900000,0.083773,0.034190,-0.035827
262.950000,0.090348,0.016902,-0.036359
263.000000,0.089453,-0.000861,-0.031672
263.050000,0.080575,-0.024173,-0.025213
263.100000,0.070753,-0.053694,-0.022173
263.150000,0.067892,-0.085570,-0.027850
263.200000,0.070421,-0.115914,-0.040605
263.250000,0.066585,-0.143683,-0.049347
263.300000,0.046165,-0.169342,-0.043389
263.350000,0.011884,-0.191428,-0.024173
263.400000,-0.022813,-0.204592,-0.004138
263.450000,-0.046826,-0.202404,0.005519
263.500000,-0.060157,-0.183641,0.004057
263.550000,-0.070593,-0.154747,-0.000506
263.600000,-0.085059,-0.124526,-0.000037
263.650000,-0.105070,-0.097158,0.006276
263.700000,-0.127488,-0.071358,0.011509
263.750000,-0.145375,-0.045049,0.008077
263.800000,-0.149171,-0.019083,-0.004791
263.850000,-0.133563,0.003675,-0.022609
263.900000,-0.105727,0.021416,-0.042772
263.950000,-0.081761,0.034671,-0.064626
264.000000,-0.071679,0.045170,-0.083475
264.050000,-0.071259,0.053821,-0.091111
264.100000,-0.069709,0.059427,-0.084311
264.150000,-0.060970,0.059129,-0.068770
264.200000,-0.045824,0.050506,-0.052151
264.250000,-0.027138,0.033815,-0.036374
264.300000,-0.007457,0.012650,-0.019267
264.350000,0.009472,-0.007245,-0.000490
264.400000,0.019559,-0.020551,0.017338
264.450000,0.023052,-0.025625,0.031617
264.500000,0.025384,-0.025701,0.041887
264.550000,0.030614,-0.025139,0.049769
264.600000,0.035722,-0.023910,0.057655
264.650000,0.034130,-0.017422,0.066575
264.700000,0.024636,-0.002607,0.074441
264.750000,0.014317,0.016849,0.077376
264.800000,0.011481,0.032484,0.073711
264.850000,0.017295,0.038582,0.065671
264.900000,0.025645,0.036747,0.056949
264.950000,0.030963,0.032796,0.049775
265.000000,0.034839,0.031688,0.044269
265.050000,0.043032,0.036472,0.039744
265.100000,0.056831,0.048380,0.036061
265.150000,0.070957,0.064357,0.033629
265.200000,0.079795,0.076177,0.032277
265.250000,0.080936,0.076354,0.030322
265.300000,0.071412,0.065885,0.024779
265.350000,0.045706,0.053826,0.013196
265.400000,0.003122,0.047859,-0.003732
265.450000,-0.043116,0.045846,-0.021543
265.500000,-0.071664,0.039189,-0.034233
265.550000,-0.073461,0.025696,-0.037783
265.600000,-0.061099,0.015080,-0.033491
265.650000,-0.052785,0.018034,-0.028488
265.700000,-0.051463,0.031829,-0.030518
265.750000,-0.044784,0.041330,-0.039429
265.800000,-0.023876,0.036600,-0.045056
265.850000,0.003460,0.025703,-0.037333
265.900000,0.020839,0.024545,-0.017846
265.950000,0.020820,0.034730,0.001973
266.000000,0.010012,0.037414,0.012408
266.050000,-0.000964,0.013483,0.012501
266.100000,-0.008230,-0.033292,0.007718
266.150000,-0.015914,-0.080408,0.003121
266.200000,-0.029020,-0.113076,-0.001241
266.250000,-0.046043,-0.137477,-0.008430
266.300000,-0.059166,-0.165103,-0.019178
266.350000,-0.061580,-0.192727,-0.031322
266.400000,-0.054035,-0.205425,-0.044519
266.450000,-0.043869,-0.196305,-0.061485
266.500000,-0.037457,-0.175925,-0.082634
266.550000,-0.034206,-0.160503,-0.102153
266.600000,-0.029216,-0.154707,-0.111987
266.650000,-0.021118,-0.148456,-0.108449
266.700000,-0.013757,-0.128282,-0.093888
266.750000,-0.009563,-0.090385,-0.074534
266.800000,-0.005418,-0.044061,-0.058289
266.850000,0.003309,-0.003269,-0.050944
266.900000,0.016895,0.024686,-0.050723
266.950000,0.030559,0.042435,-0.047937
267.000000,0.038888,0.056847,-0.033372
267.050000,0.039235,0.071856,-0.007582
267.100000,0.031131,0.086091,0.019259
267.150000,0.016215,0.094798,0.036140
267.200000,-0.000193,0.092852,0.039702
267.250000,-0.011467,0.078605,0.037624
267.300000,-0.016271,0.058153,0.045109
267.350000,-0.020250,0.044640,0.072792
267.400000,-0.028012,0.047636,0.114552
267.450000,-0.034780,0.062654,0.150744
267.500000,-0.029793,0.076335,0.165876
267.550000,-0.009089,0.080583,0.159983
267.600000,0.017617,0.076619,0.141850
267.650000,0.034971,0.067450,0.116445
267.700000,0.035329,0.052926,0.082757
267.750000,0.022355,0.033539,0.041484
267.800000,0.004548,0.013950,-0.000445
267.850000,-0.010797,-0.000807,-0.034396
267.900000,-0.018363,-0.010529,-0.055103
267.950000,-0.015327,-0.018494,-0.060408
268.000000,-0.006039,-0.025653,-0.051736
268.050000,-0.003640,-0.028597,-0.036999
268.100000,-0.019050,-0.023757,-0.027438
268.150000,-0.046457,-0.012344,-0.027595
268.200000,-0.066481,-0.000380,-0.030932
268.250000,-0.066913,0.006091,-0.027787
268.300000,-0.054446,0.006208,-0.016013
268.350000,-0.043216,0.004958,-0.002841
268.400000,-0.037727,0.008083,0.002206
268.450000,-0.031393,0.016354,-0.003817
268.500000,-0.018236,0.025177,-0.014849
268.550000,-0.000379,0.028749,-0.023166
268.600000,0.015876,0.024120,-0.028681
268.650000,0.026952,0.013278,-0.037981
268.700000,0.033793,0.002326,-0.053340
268.750000,0.039474,-0.003031,-0.066635
268.800000,0.046195,-0.002230,-0.067257
268.850000,0.053755,0.000172,-0.053360
268.900000,0.061076,-0.000546,-0.032053
268.950000,0.069658,-0.003962,-0.009755
269.000000,0.083630,-0.004243,0.014414
269.050000,0.103702,0.003671,0.044689
269.100000,0.123233,0.017333,0.080389
269.150000,0.135039,0.028085,0.114139
269.200000,0.140889,0.029798,0.137839
269.250000,0.148776,0.024585,0.148419
269.300000,0.159715,0.019641,0.148182
269.350000,0.162658,0.020130,0.141356
269.400000,0.146565,0.025101,0.131148
269.450000,0.113840,0.029087,0.120343
269.500000,0.077136,0.027291,0.113192
269.550000,0.045977,0.019288,0.113092
269.600000,0.021593,0.008834,0.116473
269.650000,0.002234,0.001358,0.111782
269.700000,-0.012310,0.000312,0.088813
