t,u1,u2
2.9050e+01,1.2491e+01,1.3377e+01
2.9100e+01,1.2630e+01,1.3360e+01
2.9150e+01,1.2779e+01,1.3382e+01
2.9200e+01,1.2869e+01,1.3510e+01
2.9250e+01,1.2889e+01,1.3695e+01
2.9300e+01,1.2895e+01,1.3825e+01
2.9350e+01,1.2957e+01,1.3867e+01
2.9400e+01,1.3080e+01,1.3904e+01
2.9450e+01,1.3196e+01,1.4023e+01
2.9500e+01,1.3228e+01,1.4196e+01
2.9550e+01,1.3183e+01,1.4313e+01
2.9600e+01,1.3157e+01,1.4310e+01
2.9650e+01,1.3235e+01,1.4201e+01
2.9700e+01,1.3376e+01,1.4022e+01
2.9750e+01,1.3441e+01,1.3805e+01
2.9800e+01,1.3368e+01,1.3619e+01
2.9850e+01,1.3264e+01,1.3553e+01
2.9900e+01,1.3295e+01,1.3628e+01
2.9950e+01,1.3471e+01,1.3746e+01
3.0000e+01,1.3611e+01,1.3771e+01
3.0050e+01,1.3549e+01,1.3663e+01
3.0100e+01,1.3322e+01,1.3511e+01
3.0150e+01,1.3114e+01,1.3433e+01
3.0200e+01,1.3037e+01,1.3470e+01
3.0250e+01,1.3043e+01,1.3585e+01
3.0300e+01,1.3009e+01,1.3720e+01
3.0350e+01,1.2870e+01,1.3838e+01
3.0400e+01,1.2661e+01,1.3946e+01
3.0450e+01,1.2465e+01,1.4101e+01
3.0500e+01,1.2334e+01,1.4378e+01
3.0550e+01,1.2258e+01,1.4765e+01
3.0600e+01,1.2204e+01,1.5063e+01
3.0650e+01,1.2170e+01,1.5032e+01
3.0700e+01,1.2192e+01,1.4678e+01
3.0750e+01,1.2306e+01,1.4281e+01
3.0800e+01,1.2495e+01,1.4098e+01
3.0850e+01,1.2692e+01,1.4137e+01
3.0900e+01,1.2812e+01,1.4210e+01
3.0950e+01,1.2794e+01,1.4097e+01
3.1000e+01,1.2637e+01,1.3718e+01
3.1050e+01,1.2384e+01,1.3209e+01
3.1100e+01,1.2124e+01,1.2828e+01
3.1150e+01,1.2003e+01,1.2739e+01
3.1200e+01,1.2148e+01,1.2885e+01
3.1250e+01,1.2542e+01,1.3044e+01
3.1300e+01,1.2979e+01,1.3013e+01
3.1350e+01,1.3251e+01,1.2778e+01
3.1400e+01,1.3350e+01,1.2523e+01
3.1450e+01,1.3433e+01,1.2489e+01
3.1500e+01,1.3585e+01,1.2793e+01
3.1550e+01,1.3716e+01,1.3320e+01
3.1600e+01,1.3693e+01,1.3827e+01
3.1650e+01,1.3509e+01,1.4174e+01
3.1700e+01,1.3282e+01,1.4389e+01
3.1750e+01,1.3108e+01,1.4534e+01
3.1800e+01,1.2994e+01,1.4620e+01
3.1850e+01,1.2955e+01,1.4633e+01
3.1900e+01,1.3057e+01,1.4588e+01
3.1950e+01,1.3307e+01,1.4528e+01
3.2000e+01,1.3587e+01,1.4498e+01
3.2050e+01,1.3768e+01,1.4525e+01
3.2100e+01,1.3870e+01,1.4608e+01
3.2150e+01,1.4031e+01,1.4703e+01
3.2200e+01,1.4289e+01,1.4752e+01
3.2250e+01,1.4496e+01,1.4760e+01
3.2300e+01,1.4486e+01,1.4816e+01
3.2350e+01,1.4279e+01,1.4988e+01
3.2400e+01,1.4054e+01,1.5215e+01
3.2450e+01,1.3961e+01,1.5332e+01
3.2500e+01,1.3976e+01,1.5242e+01
3.2550e+01,1.3938e+01,1.5051e+01
3.2600e+01,1.3777e+01,1.4966e+01
3.2650e+01,1.3623e+01,1.5031e+01
3.2700e+01,1.3626e+01,1.5144e+01
3.2750e+01,1.3780e+01,1.5256e+01
3.2800e+01,1.3970e+01,1.5385e+01
3.2850e+01,1.4046e+01,1.5558e+01
3.2900e+01,1.3905e+01,1.5740e+01
3.2950e+01,1.3599e+01,1.5856e+01
3.3000e+01,1.3292e+01,1.5906e+01
3.3050e+01,1.3091e+01,1.5954e+01
3.3100e+01,1.2978e+01,1.6022e+01
3.3150e+01,1.2878e+01,1.6076e+01
3.3200e+01,1.2786e+01,1.6071e+01
3.3250e+01,1.2768e+01,1.6016e+01
3.3300e+01,1.2824e+01,1.5965e+01
3.3350e+01,1.2824e+01,1.5957e+01
3.3400e+01,1.2626e+01,1.5985e+01
3.3450e+01,1.2266e+01,1.5993e+01
3.3500e+01,1.1985e+01,1.5938e+01
3.3550e+01,1.2003e+01,1.5836e+01
3.3600e+01,1.2267e+01,1.5731e+01
3.3650e+01,1.2498e+01,1.5662e+01
3.3700e+01,1.2525e+01,1.5645e+01
3.3750e+01,1.2491e+01,1.5639e+01
3.3800e+01,1.2663e+01,1.5594e+01
3.3850e+01,1.3108e+01,1.5528e+01
3.3900e+01,1.3607e+01,1.5525e+01
3.3950e+01,1.3866e+01,1.5661e+01
3.4000e+01,1.3766e+01,1.5904e+01
3.4050e+01,1.3443e+01,1.6114e+01
3.4100e+01,1.3203e+01,1.6157e+01
3.4150e+01,1.3282e+01,1.6036e+01
3.4200e+01,1.3631e+01,1.5878e+01
3.4250e+01,1.3991e+01,1.5785e+01
3.4300e+01,1.4147e+01,1.5750e+01
3.4350e+01,1.4062e+01,1.5733e+01
3.4400e+01,1.3865e+01,1.5745e+01
3.4450e+01,1.3769e+01,1.5800e+01
3.4500e+01,1.3923e+01,1.5856e+01
3.4550e+01,1.4291e+01,1.5840e+01
3.4600e+01,1.4659e+01,1.5725e+01
3.4650e+01,1.4817e+01,1.5565e+01
3.4700e+01,1.4742e+01,1.5456e+01
3.4750e+01,1.4569e+01,1.5454e+01
3.4800e+01,1.4413e+01,1.5505e+01
3.4850e+01,1.4282e+01,1.5486e+01
3.4900e+01,1.4145e+01,1.5356e+01
3.4950e+01,1.4000e+01,1.5220e+01
3.5000e+01,1.3835e+01,1.5185e+01
3.5050e+01,1.3625e+01,1.5255e+01
3.5100e+01,1.3381e+01,1.5313e+01
3.5150e+01,1.3140e+01,1.5209e+01
3.5200e+01,1.2969e+01,1.4918e+01
3.5250e+01,1.2976e+01,1.4601e+01
3.5300e+01,1.3177e+01,1.4454e+01
3.5350e+01,1.3386e+01,1.4501e+01
3.5400e+01,1.3383e+01,1.4578e+01
3.5450e+01,1.3096e+01,1.4532e+01
3.5500e+01,1.2680e+01,1.4390e+01
3.5550e+01,1.2430e+01,1.4321e+01
3.5600e+01,1.2441e+01,1.4433e+01
3.5650e+01,1.2524e+01,1.4638e+01
3.5700e+01,1.2558e+01,1.4747e+01
3.5750e+01,1.2627e+01,1.4674e+01
3.5800e+01,1.2825e+01,1.4515e+01
3.5850e+01,1.3115e+01,1.4441e+01
3.5900e+01,1.3407e+01,1.4502e+01
3.5950e+01,1.3668e+01,1.4568e+01
3.6000e+01,1.3903e+01,1.4483e+01
3.6050e+01,1.4064e+01,1.4258e+01
3.6100e+01,1.4091e+01,1.4065e+01
3.6150e+01,1.4013e+01,1.4053e+01
3.6200e+01,1.3910e+01,1.4189e+01
3.6250e+01,1.3829e+01,1.4321e+01
3.6300e+01,1.3818e+01,1.4359e+01
3.6350e+01,1.3916e+01,1.4334e+01
3.6400e+01,1.4049e+01,1.4303e+01
3.6450e+01,1.4008e+01,1.4275e+01
3.6500e+01,1.3668e+01,1.4239e+01
3.6550e+01,1.3200e+01,1.4204e+01
3.6600e+01,1.3027e+01,1.4174e+01
3.6650e+01,1.3447e+01,1.4155e+01
3.6700e+01,1.4265e+01,1.4133e+01
3.6750e+01,1.4939e+01,1.4060e+01
3.6800e+01,1.5124e+01,1.3877e+01
3.6850e+01,1.4913e+01,1.3585e+01
3.6900e+01,1.4570e+01,1.3282e+01
3.6950e+01,1.4307e+01,1.3089e+01
3.7000e+01,1.4240e+01,1.3025e+01
3.7050e+01,1.4383e+01,1.3022e+01
3.7100e+01,1.4644e+01,1.3033e+01
3.7150e+01,1.4865e+01,1.3073e+01
3.7200e+01,1.4930e+01,1.3196e+01
3.7250e+01,1.4874e+01,1.3417e+01
3.7300e+01,1.4816e+01,1.3677e+01
3.7350e+01,1.4796e+01,1.3905e+01
3.7400e+01,1.4673e+01,1.4085e+01
3.7450e+01,1.4300e+01,1.4254e+01
3.7500e+01,1.3830e+01,1.4476e+01
3.7550e+01,1.3667e+01,1.4786e+01
3.7600e+01,1.3998e+01,1.5114e+01
3.7650e+01,1.4518e+01,1.5293e+01
3.7700e+01,1.4719e+01,1.5197e+01
3.7750e+01,1.4399e+01,1.4908e+01
3.7800e+01,1.3815e+01,1.4704e+01
3.7850e+01,1.3358e+01,1.4809e+01
3.7900e+01,1.3188e+01,1.5174e+01
3.7950e+01,1.3145e+01,1.5537e+01
3.8000e+01,1.2928e+01,1.5675e+01
3.8050e+01,1.2399e+01,1.5601e+01
3.8100e+01,1.1753e+01,1.5499e+01
3.8150e+01,1.1338e+01,1.5487e+01
3.8200e+01,1.1285e+01,1.5481e+01
3.8250e+01,1.1357e+01,1.5320e+01
3.8300e+01,1.1219e+01,1.5009e+01
3.8350e+01,1.0852e+01,1.4747e+01
3.8400e+01,1.0628e+01,1.4687e+01
3.8450e+01,1.0912e+01,1.4781e+01
3.8500e+01,1.1676e+01,1.4940e+01
3.8550e+01,1.2473e+01,1.5164e+01
3.8600e+01,1.2806e+01,1.5485e+01
3.8650e+01,1.2595e+01,1.5826e+01
3.8700e+01,1.2246e+01,1.6016e+01
3.8750e+01,1.2175e+01,1.5984e+01
3.8800e+01,1.2446e+01,1.5867e+01
3.8850e+01,1.2856e+01,1.5826e+01
3.8900e+01,1.3229e+01,1.5848e+01
3.8950e+01,1.3534e+01,1.5773e+01
3.9000e+01,1.3794e+01,1.5479e+01
3.9050e+01,1.3942e+01,1.5052e+01
3.9100e+01,1.3847e+01,1.4720e+01
3.9150e+01,1.3501e+01,1.4620e+01
3.9200e+01,1.3073e+01,1.4698e+01
3.9250e+01,1.2766e+01,1.4854e+01
3.9300e+01,1.2709e+01,1.5068e+01
3.9350e+01,1.2905e+01,1.5331e+01
3.9400e+01,1.3220e+01,1.5545e+01
3.9450e+01,1.3461e+01,1.5564e+01
3.9500e+01,1.3507e+01,1.5350e+01
3.9550e+01,1.3386e+01,1.5050e+01
3.9600e+01,1.3219e+01,1.4914e+01
3.9650e+01,1.3068e+01,1.5102e+01
3.9700e+01,1.2926e+01,1.5537e+01
3.9750e+01,1.2820e+01,1.5946e+01
3.9800e+01,1.2859e+01,1.6076e+01
3.9850e+01,1.3079e+01,1.5885e+01
3.9900e+01,1.3307e+01,1.5555e+01
3.9950e+01,1.3271e+01,1.5339e+01
4.0000e+01,1.2908e+01,1.5371e+01
4.0050e+01,1.2466e+01,1.5561e+01
4.0100e+01,1.2250e+01,1.5695e+01
4.0150e+01,1.2348e+01,1.5649e+01
4.0200e+01,1.2589e+01,1.5477e+01
4.0250e+01,1.2772e+01,1.5312e+01
4.0300e+01,1.2869e+01,1.5246e+01
4.0350e+01,1.2903e+01,1.5275e+01
4.0400e+01,1.2906e+01,1.5313e+01
4.0450e+01,1.3003e+01,1.5284e+01
4.0500e+01,1.3285e+01,1.5159e+01
4.0550e+01,1.3711e+01,1.4962e+01
4.0600e+01,1.4133e+01,1.4771e+01
4.0650e+01,1.4381e+01,1.4679e+01
4.0700e+01,1.4401e+01,1.4750e+01
4.0750e+01,1.4274e+01,1.4987e+01
4.0800e+01,1.4142e+01,1.5332e+01
4.0850e+01,1.4114e+01,1.5696e+01
4.0900e+01,1.4176e+01,1.5961e+01
4.0950e+01,1.4278e+01,1.6012e+01
4.1000e+01,1.4455e+01,1.5859e+01
4.1050e+01,1.4753e+01,1.5663e+01
4.1100e+01,1.5115e+01,1.5574e+01
4.1150e+01,1.5388e+01,1.5597e+01
4.1200e+01,1.5467e+01,1.5641e+01
4.1250e+01,1.5391e+01,1.5621e+01
4.1300e+01,1.5302e+01,1.5535e+01
4.1350e+01,1.5353e+01,1.5447e+01
4.1400e+01,1.5600e+01,1.5420e+01
4.1450e+01,1.5840e+01,1.5447e+01
4.1500e+01,1.5762e+01,1.5444e+01
4.1550e+01,1.5360e+01,1.5312e+01
4.1600e+01,1.4954e+01,1.5019e+01
4.1650e+01,1.4804e+01,1.4640e+01
4.1700e+01,1.4848e+01,1.4274e+01
4.1750e+01,1.4868e+01,1.3926e+01
4.1800e+01,1.4789e+01,1.3567e+01
4.1850e+01,1.4690e+01,1.3255e+01
4.1900e+01,1.4597e+01,1.3108e+01
4.1950e+01,1.4416e+01,1.3207e+01
4.2000e+01,1.4093e+01,1.3482e+01
4.2050e+01,1.3756e+01,1.3734e+01
4.2100e+01,1.3621e+01,1.3819e+01
4.2150e+01,1.3751e+01,1.3771e+01
4.2200e+01,1.3984e+01,1.3714e+01
4.2250e+01,1.4099e+01,1.3699e+01
4.2300e+01,1.4002e+01,1.3689e+01
4.2350e+01,1.3771e+01,1.3649e+01
4.2400e+01,1.3581e+01,1.3623e+01
4.2450e+01,1.3579e+01,1.3698e+01
4.2500e+01,1.3795e+01,1.3888e+01
4.2550e+01,1.4130e+01,1.4083e+01
4.2600e+01,1.4371e+01,1.4157e+01
4.2650e+01,1.4322e+01,1.4097e+01
4.2700e+01,1.3970e+01,1.4003e+01
4.2750e+01,1.3497e+01,1.3962e+01
4.2800e+01,1.3153e+01,1.3972e+01
4.2850e+01,1.3150e+01,1.3972e+01
4.2900e+01,1.3587e+01,1.3923e+01
4.2950e+01,1.4376e+01,1.3844e+01
4.3000e+01,1.5176e+01,1.3782e+01
4.3050e+01,1.5482e+01,1.3760e+01
4.3100e+01,1.5016e+01,1.3773e+01
4.3150e+01,1.3935e+01,1.3809e+01
4.3200e+01,1.2787e+01,1.3865e+01
4.3250e+01,1.2290e+01,1.3926e+01
4.3300e+01,1.2663e+01,1.3981e+01
4.3350e+01,1.3383e+01,1.4052e+01
4.3400e+01,1.3834e+01,1.4167e+01
4.3450e+01,1.3857e+01,1.4293e+01
4.3500e+01,1.3696e+01,1.4346e+01
4.3550e+01,1.3627e+01,1.4280e+01
4.3600e+01,1.3678e+01,1.4142e+01
4.3650e+01,1.3701e+01,1.4012e+01
4.3700e+01,1.3551e+01,1.3941e+01
4.3750e+01,1.3278e+01,1.3955e+01
4.3800e+01,1.3114e+01,1.4074e+01
4.3850e+01,1.3132e+01,1.4272e+01
4.3900e+01,1.3128e+01,1.4446e+01
4.3950e+01,1.2875e+01,1.4503e+01
4.4000e+01,1.2415e+01,1.4443e+01
4.4050e+01,1.2049e+01,1.4361e+01
4.4100e+01,1.2033e+01,1.4371e+01
4.4150e+01,1.2320e+01,1.4515e+01
4.4200e+01,1.2632e+01,1.4724e+01
4.4250e+01,1.2736e+01,1.4841e+01
4.4300e+01,1.2624e+01,1.4758e+01
4.4350e+01,1.2458e+01,1.4544e+01
4.4400e+01,1.2385e+01,1.4369e+01
4.4450e+01,1.2387e+01,1.4312e+01
4.4500e+01,1.2334e+01,1.4313e+01
4.4550e+01,1.2155e+01,1.4298e+01
4.4600e+01,1.1944e+01,1.4279e+01
4.4650e+01,1.1933e+01,1.4294e+01
4.4700e+01,1.2293e+01,1.4312e+01
4.4750e+01,1.2894e+01,1.4274e+01
4.4800e+01,1.3317e+01,1.4199e+01
4.4850e+01,1.3237e+01,1.4171e+01
4.4900e+01,1.2775e+01,1.4220e+01
4.4950e+01,1.2369e+01,1.4246e+01
4.5000e+01,1.2311e+01,1.4142e+01
4.5050e+01,1.2520e+01,1.3943e+01
4.5100e+01,1.2744e+01,1.3789e+01
4.5150e+01,1.2853e+01,1.3766e+01
4.5200e+01,1.2901e+01,1.3811e+01
4.5250e+01,1.2978e+01,1.3806e+01
4.5300e+01,1.3079e+01,1.3739e+01
4.5350e+01,1.3135e+01,1.3702e+01
4.5400e+01,1.3088e+01,1.3762e+01
4.5450e+01,1.2930e+01,1.3888e+01
4.5500e+01,1.2748e+01,1.3986e+01
4.5550e+01,1.2685e+01,1.4009e+01
4.5600e+01,1.2804e+01,1.3997e+01
4.5650e+01,1.2985e+01,1.3980e+01
4.5700e+01,1.3060e+01,1.3920e+01
4.5750e+01,1.3007e+01,1.3803e+01
4.5800e+01,1.2952e+01,1.3691e+01
4.5850e+01,1.3005e+01,1.3649e+01
4.5900e+01,1.3174e+01,1.3671e+01
4.5950e+01,1.3434e+01,1.3723e+01
4.6000e+01,1.3779e+01,1.3796e+01
4.6050e+01,1.4171e+01,1.3894e+01
4.6100e+01,1.4456e+01,1.3979e+01
4.6150e+01,1.4428e+01,1.3995e+01
4.6200e+01,1.4069e+01,1.3912e+01
4.6250e+01,1.3661e+01,1.3724e+01
4.6300e+01,1.3552e+01,1.3455e+01
4.6350e+01,1.3784e+01,1.3222e+01
4.6400e+01,1.4048e+01,1.3216e+01
4.6450e+01,1.4042e+01,1.3529e+01
4.6500e+01,1.3791e+01,1.3984e+01
4.6550e+01,1.3561e+01,1.4269e+01
4.6600e+01,1.3539e+01,1.4263e+01
4.6650e+01,1.3702e+01,1.4130e+01
4.6700e+01,1.3924e+01,1.4061e+01
4.6750e+01,1.4089e+01,1.4063e+01
4.6800e+01,1.4142e+01,1.4057e+01
4.6850e+01,1.4100e+01,1.4057e+01
4.6900e+01,1.4051e+01,1.4121e+01
4.6950e+01,1.4083e+01,1.4231e+01
4.7000e+01,1.4181e+01,1.4334e+01
4.7050e+01,1.4231e+01,1.4462e+01
4.7100e+01,1.4145e+01,1.4687e+01
4.7150e+01,1.3996e+01,1.5008e+01
4.7200e+01,1.3989e+01,1.5332e+01
4.7250e+01,1.4237e+01,1.5582e+01
4.7300e+01,1.4570e+01,1.5742e+01
4.7350e+01,1.4682e+01,1.5819e+01
4.7400e+01,1.4464e+01,1.5828e+01
4.7450e+01,1.4095e+01,1.5815e+01
4.7500e+01,1.3840e+01,1.5843e+01
4.7550e+01,1.3790e+01,1.5944e+01
4.7600e+01,1.3824e+01,1.6092e+01
4.7650e+01,1.3777e+01,1.6210e+01
4.7700e+01,1.3637e+01,1.6223e+01
4.7750e+01,1.3547e+01,1.6105e+01
4.7800e+01,1.3571e+01,1.5909e+01
4.7850e+01,1.3593e+01,1.5733e+01
4.7900e+01,1.3478e+01,1.5656e+01
4.7950e+01,1.3232e+01,1.5695e+01
4.8000e+01,1.2973e+01,1.5795e+01
4.8050e+01,1.2839e+01,1.5858e+01
4.8100e+01,1.2902e+01,1.5822e+01
4.8150e+01,1.3042e+01,1.5719e+01
4.8200e+01,1.3047e+01,1.5634e+01
4.8250e+01,1.2875e+01,1.5619e+01
4.8300e+01,1.2716e+01,1.5654e+01
4.8350e+01,1.2818e+01,1.5689e+01
4.8400e+01,1.3218e+01,1.5686e+01
4.8450e+01,1.3672e+01,1.5641e+01
4.8500e+01,1.3874e+01,1.5564e+01
4.8550e+01,1.3781e+01,1.5481e+01
4.8600e+01,1.3664e+01,1.5442e+01
4.8650e+01,1.3771e+01,1.5470e+01
4.8700e+01,1.4033e+01,1.5523e+01
4.8750e+01,1.4179e+01,1.5539e+01
4.8800e+01,1.4061e+01,1.5503e+01
4.8850e+01,1.3791e+01,1.5462e+01
4.8900e+01,1.3590e+01,1.5467e+01
4.8950e+01,1.3577e+01,1.5523e+01
4.9000e+01,1.3694e+01,1.5595e+01
4.9050e+01,1.3808e+01,1.5631e+01
4.9100e+01,1.3849e+01,1.5601e+01
4.9150e+01,1.3838e+01,1.5518e+01
4.9200e+01,1.3823e+01,1.5427e+01
4.9250e+01,1.3826e+01,1.5361e+01
4.9300e+01,1.3862e+01,1.5323e+01
4.9350e+01,1.3929e+01,1.5322e+01
4.9400e+01,1.3994e+01,1.5398e+01
4.9450e+01,1.4018e+01,1.5566e+01
4.9500e+01,1.3988e+01,1.5742e+01
4.9550e+01,1.3914e+01,1.5811e+01
4.9600e+01,1.3832e+01,1.5768e+01
4.9650e+01,1.3790e+01,1.5753e+01
4.9700e+01,1.3844e+01,1.5895e+01
4.9750e+01,1.4031e+01,1.6153e+01
4.9800e+01,1.4356e+01,1.6356e+01
4.9850e+01,1.4796e+01,1.6377e+01
4.9900e+01,1.5262e+01,1.6242e+01
4.9950e+01,1.5618e+01,1.6080e+01
5.0000e+01,1.5776e+01,1.5995e+01
5.0050e+01,1.5780e+01,1.6009e+01
5.0100e+01,1.5760e+01,1.6091e+01
5.0150e+01,1.5832e+01,1.6167e+01
5.0200e+01,1.6008e+01,1.6151e+01
5.0250e+01,1.6197e+01,1.6019e+01
5.0300e+01,1.6300e+01,1.5845e+01
5.0350e+01,1.6269e+01,1.5727e+01
5.0400e+01,1.6113e+01,1.5694e+01
5.0450e+01,1.5889e+01,1.5718e+01
5.0500e+01,1.5687e+01,1.5754e+01
5.0550e+01,1.5588e+01,1.5744e+01
5.0600e+01,1.5610e+01,1.5649e+01
5.0650e+01,1.5697e+01,1.5472e+01
5.0700e+01,1.5774e+01,1.5278e+01
5.0750e+01,1.5803e+01,1.5150e+01
5.0800e+01,1.5779e+01,1.5115e+01
5.0850e+01,1.5695e+01,1.5127e+01
5.0900e+01,1.5555e+01,1.5128e+01
5.0950e+01,1.5421e+01,1.5094e+01
5.1000e+01,1.5369e+01,1.5037e+01
5.1050e+01,1.5377e+01,1.4996e+01
5.1100e+01,1.5333e+01,1.5026e+01
5.1150e+01,1.5162e+01,1.5147e+01
5.1200e+01,1.4935e+01,1.5292e+01
5.1250e+01,1.4792e+01,1.5356e+01
5.1300e+01,1.4790e+01,1.5303e+01
5.1350e+01,1.4879e+01,1.5205e+01
5.1400e+01,1.4995e+01,1.5157e+01
5.1450e+01,1.5094e+01,1.5174e+01
5.1500e+01,1.5136e+01,1.5188e+01
5.1550e+01,1.5104e+01,1.5153e+01
5.1600e+01,1.5027e+01,1.5107e+01
5.1650e+01,1.4940e+01,1.5105e+01
5.1700e+01,1.4833e+01,1.5134e+01
5.1750e+01,1.4689e+01,1.5130e+01
5.1800e+01,1.4562e+01,1.5077e+01
5.1850e+01,1.4556e+01,1.5011e+01
5.1900e+01,1.4684e+01,1.4950e+01
5.1950e+01,1.4825e+01,1.4879e+01
5.2000e+01,1.4865e+01,1.4825e+01
5.2050e+01,1.4836e+01,1.4862e+01
5.2100e+01,1.4856e+01,1.5016e+01
5.2150e+01,1.4962e+01,1.5213e+01
5.2200e+01,1.5064e+01,1.5349e+01
5.2250e+01,1.5062e+01,1.5392e+01
5.2300e+01,1.4981e+01,1.5376e+01
5.2350e+01,1.4950e+01,1.5349e+01
5.2400e+01,1.5050e+01,1.5335e+01
5.2450e+01,1.5218e+01,1.5345e+01
5.2500e+01,1.5301e+01,1.5375e+01
5.2550e+01,1.5212e+01,1.5384e+01
5.2600e+01,1.5008e+01,1.5307e+01
5.2650e+01,1.4818e+01,1.5110e+01
5.2700e+01,1.4738e+01,1.4851e+01
5.2750e+01,1.4795e+01,1.4628e+01
5.2800e+01,1.4949e+01,1.4495e+01
5.2850e+01,1.5099e+01,1.4474e+01
5.2900e+01,1.5122e+01,1.4608e+01
5.2950e+01,1.4975e+01,1.4906e+01
5.3000e+01,1.4745e+01,1.5267e+01
5.3050e+01,1.4577e+01,1.5524e+01
5.3100e+01,1.4545e+01,1.5587e+01
5.3150e+01,1.4576e+01,1.5514e+01
5.3200e+01,1.4504e+01,1.5406e+01
5.3250e+01,1.4233e+01,1.5289e+01
5.3300e+01,1.3854e+01,1.5154e+01
5.3350e+01,1.3558e+01,1.5069e+01
5.3400e+01,1.3450e+01,1.5124e+01
5.3450e+01,1.3486e+01,1.5292e+01
5.3500e+01,1.3557e+01,1.5412e+01
5.3550e+01,1.3585e+01,1.5350e+01
5.3600e+01,1.3569e+01,1.5108e+01
5.3650e+01,1.3573e+01,1.4803e+01
5.3700e+01,1.3654e+01,1.4582e+01
5.3750e+01,1.3815e+01,1.4545e+01
5.3800e+01,1.4016e+01,1.4687e+01
5.3850e+01,1.4227e+01,1.4876e+01
5.3900e+01,1.4461e+01,1.4959e+01
5.3950e+01,1.4736e+01,1.4913e+01
5.4000e+01,1.5024e+01,1.4909e+01
5.4050e+01,1.5264e+01,1.5102e+01
5.4100e+01,1.5427e+01,1.5378e+01
5.4150e+01,1.5518e+01,1.5429e+01
5.4200e+01,1.5517e+01,1.5145e+01
5.4250e+01,1.5387e+01,1.4758e+01
5.4300e+01,1.5183e+01,1.4541e+01
5.4350e+01,1.5059e+01,1.4520e+01
5.4400e+01,1.5108e+01,1.4535e+01
5.4450e+01,1.5258e+01,1.4472e+01
5.4500e+01,1.5388e+01,1.4366e+01
5.4550e+01,1.5476e+01,1.4282e+01
5.4600e+01,1.5571e+01,1.4213e+01
5.4650e+01,1.5668e+01,1.4093e+01
5.4700e+01,1.5688e+01,1.3858e+01
5.4750e+01,1.5592e+01,1.3532e+01
5.4800e+01,1.5471e+01,1.3229e+01
5.4850e+01,1.5462e+01,1.3042e+01
5.4900e+01,1.5587e+01,1.2984e+01
5.4950e+01,1.5707e+01,1.3021e+01
5.5000e+01,1.5632e+01,1.3086e+01
5.5050e+01,1.5279e+01,1.3096e+01
5.5100e+01,1.4774e+01,1.2977e+01
5.5150e+01,1.4391e+01,1.2754e+01
5.5200e+01,1.4369e+01,1.2601e+01
5.5250e+01,1.4735e+01,1.2710e+01
5.5300e+01,1.5275e+01,1.3068e+01
5.5350e+01,1.5694e+01,1.3443e+01
5.5400e+01,1.5826e+01,1.3622e+01
5.5450e+01,1.5684e+01,1.3610e+01
5.5500e+01,1.5397e+01,1.3570e+01
5.5550e+01,1.5147e+01,1.3632e+01
5.5600e+01,1.5068e+01,1.3785e+01
5.5650e+01,1.5158e+01,1.3911e+01
5.5700e+01,1.5315e+01,1.3916e+01
5.5750e+01,1.5444e+01,1.3847e+01
5.5800e+01,1.5518e+01,1.3848e+01
5.5850e+01,1.5555e+01,1.3996e+01
5.5900e+01,1.5564e+01,1.4217e+01
5.5950e+01,1.5551e+01,1.4354e+01
5.6000e+01,1.5540e+01,1.4285e+01
5.6050e+01,1.5560e+01,1.4010e+01
5.6100e+01,1.5599e+01,1.3641e+01
5.6150e+01,1.5603e+01,1.3323e+01
5.6200e+01,1.5521e+01,1.3113e+01
5.6250e+01,1.5370e+01,1.2923e+01
5.6300e+01,1.5238e+01,1.2660e+01
5.6350e+01,1.5196e+01,1.2405e+01
5.6400e+01,1.5211e+01,1.2325e+01
5.6450e+01,1.5166e+01,1.2429e+01
5.6500e+01,1.4997e+01,1.2549e+01
5.6550e+01,1.4771e+01,1.2542e+01
5.6600e+01,1.4618e+01,1.2459e+01
5.6650e+01,1.4587e+01,1.2456e+01
5.6700e+01,1.4613e+01,1.2577e+01
5.6750e+01,1.4609e+01,1.2700e+01
5.6800e+01,1.4544e+01,1.2696e+01
5.6850e+01,1.4437e+01,1.2600e+01
5.6900e+01,1.4311e+01,1.2543e+01
5.6950e+01,1.4181e+01,1.2570e+01
5.7000e+01,1.4072e+01,1.2628e+01
5.7050e+01,1.4018e+01,1.2660e+01
5.7100e+01,1.4051e+01,1.2692e+01
5.7150e+01,1.4149e+01,1.2805e+01
5.7200e+01,1.4250e+01,1.3005e+01
5.7250e+01,1.4294e+01,1.3157e+01
5.7300e+01,1.4224e+01,1.3122e+01
5.7350e+01,1.3999e+01,1.2964e+01
5.7400e+01,1.3694e+01,1.2941e+01
5.7450e+01,1.3524e+01,1.3205e+01
5.7500e+01,1.3649e+01,1.3545e+01
5.7550e+01,1.3936e+01,1.3587e+01
5.7600e+01,1.4060e+01,1.3285e+01
5.7650e+01,1.3884e+01,1.3011e+01
5.7700e+01,1.3648e+01,1.3018e+01
5.7750e+01,1.3691e+01,1.3108e+01
5.7800e+01,1.4022e+01,1.3002e+01
5.7850e+01,1.4297e+01,1.2798e+01
5.7900e+01,1.4208e+01,1.2858e+01
5.7950e+01,1.3826e+01,1.3307e+01
5.8000e+01,1.3509e+01,1.3849e+01
5.8050e+01,1.3497e+01,1.4132e+01
5.8100e+01,1.3672e+01,1.4129e+01
5.8150e+01,1.3738e+01,1.4076e+01
